dataset,n,method,group,n_test,status,CDE_loss__before,CDE_loss__after,log_lik__before,log_lik__after,CRPS__before,CRPS__after,PIT_KS__before,PIT_KS__after,coverage_90__before,coverage_90__after,interval_width__before,interval_width__after,coverage_abs_err__before,coverage_abs_err__after
VideoTranscoding,5000,BART-Hetero,baseline,1250,ok,-0.08981876566240789,-0.15381955156783736,-2.7932021533396933,-2.463120610335684,3.190082839358549,3.028594065543475,0.3064531079900309,0.05874313214128457,0.7864,0.8776,10.121983712361086,12.262708338351105,0.11360000000000003,0.022399999999999975
VideoTranscoding,5000,CatMLP,baseline,1250,ok,-0.23275638327317594,-0.2193625524202096,-1.8826271421404912,-1.832796720438535,1.5195970565556458,1.5263525151989565,0.10106642637374974,0.034482136401703556,0.9712,0.9152,11.276551596320884,7.61159860321134,0.07119999999999993,0.015199999999999991
VisualizingSoil,1000,FlexCode-RF,baseline,250,ok,-0.40641508632668033,-0.848310391730914,-1.266530967688221,-0.2829582805474147,0.8017094112197756,0.18796708584417218,0.373601459198172,0.09414632245061194,1.0,0.972,26.438253021417427,1.3996044419000828,0.09999999999999998,0.07199999999999995
VisualizingSoil,1000,TabPFN-2.5,foundation,250,ok,-2.856978931504515,-2.490026109070669,1.133441522050807,1.1848025909584046,0.04704408607234859,0.0546203690311551,0.30828197309388244,0.2722087202747836,1.0,0.992,0.4681344674926105,0.4018955815398055,0.09999999999999998,0.09199999999999997
VisualizingSoil,1000,RealTabPFN-2.5,foundation,250,ok,-2.887619135368824,-2.55254493902875,1.139292790712001,1.2039106948511675,0.046188324086556445,0.052855942374878,0.3166327755441496,0.2761165501165485,1.0,0.996,0.4702328560250039,0.4067839963965237,0.09999999999999998,0.09599999999999997
VisualizingSoil,1000,TabICL-Quantiles,foundation,250,ok,-2.2703465336936883,-2.141856108534348,0.7086276963286414,0.7498298093342526,0.05366088352989619,0.05881738310701993,0.27180783651931795,0.3165390533188853,0.988,0.972,0.6429306198840778,0.48727804998522367,0.08799999999999997,0.07199999999999995
VisualizingSoil,1000,LinearGauss-Homo,baseline,250,ok,-0.05912792937244169,-0.0638114344574325,-2.890224056295374,-2.8300425403429776,2.516930532299475,2.490103568848386,0.0921295373654002,0.03296618464319799,0.924,0.904,15.878893890470367,13.524281942292058,0.02400000000000002,0.0040000000000000036
VisualizingSoil,1000,LinearGauss-Hetero,baseline,250,ok,-0.8007297120581932,-0.6886468221796199,-0.9002023686423948,-0.7796682066704363,1.0084659430882146,0.7062006970182743,0.17748860774374597,0.07225957508795122,0.964,0.968,7.688931976906407,5.2291653001598455,0.06399999999999995,0.06799999999999995
VisualizingSoil,1000,Student-t,baseline,250,ok,-0.05860058518708373,-0.06307254900686451,-2.883883568975879,-2.813634850355974,2.5122242871758007,2.48544605068124,0.08967968442163432,0.02518976636307224,0.936,0.904,15.692985807496077,13.79471783834941,0.03600000000000003,0.0040000000000000036
VisualizingSoil,1000,LogNormal-Homo,baseline,250,ok,-0.047947099709936,-0.0608268095727361,-3.062385747342763,-2.978828247756334,3.0746196333717615,2.7122270468269463,0.18739030983206034,0.05503937285376448,0.876,0.888,19.63917559461047,20.40435905206258,0.02400000000000002,0.01200000000000001
VisualizingSoil,1000,LogNormal-Hetero,baseline,250,ok,-0.2072055447018022,-0.15475628779576914,-2.0774504195920436,-1.9152812057708262,1.95756431030669,1.647538814472326,0.1777784626594656,0.09441914466505821,0.948,0.972,14.390007852482274,10.796068903425192,0.04799999999999993,0.07199999999999995
VisualizingSoil,1000,MDN,baseline,250,ok,-2.637944057425739,-2.288213310379031,0.9484149834815644,1.0133496513476936,0.05724920109026473,0.05897781529721756,0.2847337014876541,0.22781425229633656,0.996,0.992,0.6053341426008001,0.455058795802867,0.09599999999999997,0.09199999999999997
VisualizingSoil,1000,Flow-Spline,baseline,250,ok,-1.109425734207986,-1.0376677897172306,-0.15804709399657899,-0.08573616400154845,0.15412934490255975,0.1442159444028302,0.16466385967213903,0.06141564057126048,0.968,0.896,1.6098273682591266,0.9955615701301104,0.06799999999999995,0.0040000000000000036
VisualizingSoil,1000,Quantile-Tree,baseline,250,ok,-1.8501426676556778,-1.9497356752862838,0.24129612331028313,0.4354003958821003,0.28878208645557096,0.11532506231627448,0.22134263366736096,0.14163268800727258,0.984,0.932,22.62486766225936,0.9107081450313651,0.08399999999999996,0.03200000000000003
VisualizingSoil,1000,Gamma-GLM,baseline,250,ok,-0.05609310571768411,-0.05565455775644458,-3.023999428681551,-2.9534116123151497,3.041265886288549,2.6945137796277323,0.1597147016464887,0.047246154473804425,0.872,0.88,18.944182139083612,19.223635880299327,0.028000000000000025,0.020000000000000018
VisualizingSoil,1000,LinGauss-Homo-Ridge,baseline,250,ok,-0.05902884912070461,-0.06358460751656464,-2.8913715542935057,-2.83222540109274,2.5215210969856527,2.4939575679993102,0.0928083233528354,0.033985439723743405,0.924,0.9,15.884771519998614,13.426956325094757,0.02400000000000002,0.0
VisualizingSoil,1000,LinGauss-Hetero-Ridge,baseline,250,ok,-0.7040923861436166,-0.7021487447369565,-1.0089068026169672,-0.9552781487925928,1.779913230349311,1.3309152372713844,0.1839613635284031,0.05073796194958413,0.912,0.904,8.190792757363242,7.7115530110477755,0.01200000000000001,0.0040000000000000036
VisualizingSoil,1000,Student-t-Ridge,baseline,250,ok,-0.058517733209928355,-0.06290777917465068,-2.88553948306584,-2.815154668076414,2.517407629434647,2.4898801259165064,0.08928328780002648,0.025355941594195797,0.936,0.904,15.712534984046895,13.804172865627134,0.03600000000000003,0.0040000000000000036
VisualizingSoil,1000,LogNormal-Homo-Ridge,baseline,250,ok,-0.04813334299384517,-0.06126315979119768,-3.063993162241591,-2.981466193194487,3.0845848106225473,2.724787237262764,0.18782712047282873,0.06421008386492888,0.88,0.896,19.65721308637596,20.653176048541955,0.020000000000000018,0.0040000000000000036
VisualizingSoil,1000,LogNormal-Hetero-Ridge,baseline,250,ok,-0.17622841287902782,-0.15186766675146282,-2.1324632498377003,-1.9357177841259645,1.9452738093672313,1.6834864849741502,0.16019437780055762,0.05827261969216436,0.94,0.932,14.053633099819315,8.923858855745948,0.039999999999999925,0.03200000000000003
VisualizingSoil,1000,Gamma-GLM-Ridge,baseline,250,ok,-0.050318971362170214,-0.051975763210926645,-3.252161031412924,-3.2064992762881404,4.519702141363871,4.225154734277895,0.1347077990246942,0.08320627708009698,0.88,0.928,22.759074732641995,26.302271551601656,0.020000000000000018,0.028000000000000025
VisualizingSoil,1000,BART-Homo,baseline,250,ok,0.5877299999501356,0.731717702440176,-20.208303386565944,-20.098753868207524,3.594033586550279,3.436249390136555,0.5153255417654091,0.5126583845981703,0.064,0.068,1.4748132318059304,2.0509848330684455,0.8360000000000001,0.8320000000000001
VisualizingSoil,1000,BART-Hetero,baseline,250,ok,0.2310654627080491,0.06884376123344972,-6.427217328774436,-5.010349874558093,2.5095508547418133,2.1244993177037896,0.4981918422125436,0.259227597095505,0.204,0.524,4.291980380503388,5.94309349900983,0.6960000000000001,0.376
VisualizingSoil,1000,CatMLP,baseline,250,ok,-1.4271570492679961,-1.3939235781426123,-0.04043283572945525,0.1579708902795199,0.16939646490970006,0.15162244372814995,0.2071661134202127,0.10523447802603247,0.988,0.956,1.7325446202271102,0.8673113699238957,0.08799999999999997,0.05599999999999994
VisualizingSoil,50,FlexCode-RF,baseline,13,skipped:too_small,-0.12451296039703966,,-2.388460839506035,,2.4692106005428047,,0.2820027027552553,,1.0,,30.593448688124642,,0.09999999999999998,
VisualizingSoil,50,TabPFN-2.5,foundation,13,skipped:too_small,-0.7654053948965142,,-1.0395484719189114,,0.7733345395069282,,0.1676727667472015,,0.8461538461538461,,2.7428869523893473,,0.05384615384615388,
VisualizingSoil,50,RealTabPFN-2.5,foundation,13,skipped:too_small,-0.8302147120828128,,-1.066222502663535,,0.8048217389067235,,0.12340076216430884,,0.7692307692307693,,2.4927136365222635,,0.13076923076923075,
VisualizingSoil,50,TabICL-Quantiles,foundation,13,skipped:too_small,-0.656691168821243,,-1.0016065212814087,,0.4635519046734238,,0.24119684523619256,,0.9230769230769231,,4.733804087256417,,0.023076923076923106,
VisualizingSoil,50,LinearGauss-Homo,baseline,13,skipped:too_small,-0.03770289757542414,,-3.10473120964953,,3.0858935740630744,,0.15826159513279175,,0.8461538461538461,,16.837134971633404,,0.05384615384615388,
VisualizingSoil,50,LinearGauss-Hetero,baseline,13,skipped:too_small,-0.8836216579205121,,-1.272466307709551,,1.2689126040653114,,0.20069955794470884,,0.9230769230769231,,9.145428509821755,,0.023076923076923106,
VisualizingSoil,50,Student-t,baseline,13,skipped:too_small,-0.047899235354972244,,-3.130910833549792,,3.0426656753616723,,0.2169230574306804,,0.7692307692307693,,14.494234554271035,,0.13076923076923075,
VisualizingSoil,50,LogNormal-Homo,baseline,13,skipped:too_small,-0.023424562483751757,,-3.0899047099781694,,2.9952259119286477,,0.23730479870855536,,0.9230769230769231,,21.23056723474841,,0.023076923076923106,
VisualizingSoil,50,LogNormal-Hetero,baseline,13,skipped:too_small,0.07768193524942602,,-3.2273267468183144,,2.0880733009543304,,0.26332832246684656,,0.6923076923076923,,11.56241942829342,,0.20769230769230773,
VisualizingSoil,50,MDN,baseline,13,skipped:too_small,-0.15369083020151314,,-2.051393923868811,,1.2514795980769953,,0.13251099359991597,,1.0,,10.539562195745136,,0.09999999999999998,
VisualizingSoil,50,Flow-Spline,baseline,13,skipped:too_small,-0.23032879855778227,,-2.1093848851614796,,1.1843486096874136,,0.19472942910712704,,0.9230769230769231,,11.939460607559688,,0.023076923076923106,
VisualizingSoil,50,Quantile-Tree,baseline,13,skipped:too_small,-0.15311275140355288,,-2.7412918086784215,,2.078943607879613,,0.29998761847203004,,1.0,,34.35710803553062,,0.09999999999999998,
VisualizingSoil,50,Gamma-GLM,baseline,13,skipped:too_small,-0.021114701455833277,,-3.0817806232275364,,2.9210071396637995,,0.2547823876807721,,0.7692307692307693,,18.73677281755621,,0.13076923076923075,
VisualizingSoil,50,LinGauss-Homo-Ridge,baseline,13,skipped:too_small,-0.038971384066815294,,-3.089051760217276,,3.069824567293879,,0.15880484623425706,,0.8461538461538461,,17.05111832474091,,0.05384615384615388,
VisualizingSoil,50,LinGauss-Hetero-Ridge,baseline,13,skipped:too_small,-0.7914070756089344,,-1.5249356672491996,,3.793739590364457,,0.35737051738555603,,0.9230769230769231,,13.95615045679052,,0.023076923076923106,
VisualizingSoil,50,Student-t-Ridge,baseline,13,skipped:too_small,-0.043919416155246034,,-3.116207751257904,,3.0401852346282405,,0.19521690495622945,,0.7692307692307693,,15.602835506082211,,0.13076923076923075,
VisualizingSoil,50,LogNormal-Homo-Ridge,baseline,13,skipped:too_small,-0.028985212687735556,,-3.081815321175758,,3.09912546962889,,0.2823610177810514,,0.9230769230769231,,21.703382998495588,,0.023076923076923106,
VisualizingSoil,50,LogNormal-Hetero-Ridge,baseline,13,skipped:too_small,-0.06420517659293003,,-2.5295969408023704,,1.6333479302443599,,0.194341376323789,,0.9230769230769231,,9.60919706560597,,0.023076923076923106,
VisualizingSoil,50,Gamma-GLM-Ridge,baseline,13,skipped:too_small,-0.05506666393849199,,-3.145878935559317,,3.730679242915223,,0.1939525514189211,,0.9230769230769231,,21.930458683461175,,0.023076923076923106,
VisualizingSoil,50,BART-Homo,baseline,13,skipped:too_small,-0.030238875894016103,,-3.6151139631614724,,6.14353436239101,,0.18266712685302983,,0.9230769230769231,,33.35911780964012,,0.023076923076923106,
VisualizingSoil,50,BART-Hetero,baseline,13,skipped:too_small,-0.027430836103037506,,-3.3520834873432466,,5.171938289314174,,0.5051470260602671,,0.9230769230769231,,19.195365017156245,,0.023076923076923106,
VisualizingSoil,50,CatMLP,baseline,13,skipped:too_small,-0.024662196304633177,,-3.72947192470867,,7.367885168809756,,0.3272956057629469,,1.0,,38.45873871464755,,0.09999999999999998,
VisualizingSoil,500,FlexCode-RF,baseline,125,ok,-0.3088237906114769,-0.7112615502228741,-1.5075873547946026,-0.532646355550263,0.8335580372534044,0.23517119821649346,0.37555014779757734,0.12569811208985449,1.0,0.928,25.082208676749005,1.6948097667367115,0.09999999999999998,0.028000000000000025
VisualizingSoil,500,TabPFN-2.5,foundation,125,ok,-2.312894470817179,-1.846142638962686,0.7367121298539303,0.62261314086075,0.07093271880320402,0.08193498446813904,0.28705186483162287,0.2115637841741408,0.952,0.928,0.5133639827849309,0.42471450599851557,0.051999999999999935,0.028000000000000025
VisualizingSoil,500,RealTabPFN-2.5,foundation,125,ok,-2.3469500323248473,-1.8332367264991722,0.7712106241371215,0.650237716756539,0.06965582887820447,0.08173919077725769,0.29990355490515597,0.2192595961889513,0.952,0.928,0.5117547026390911,0.4269418336733445,0.051999999999999935,0.028000000000000025
VisualizingSoil,500,TabICL-Quantiles,foundation,125,ok,-2.0962444728150254,-1.8887685139814439,0.5783558552592258,0.6457824890314863,0.07036542319712227,0.07794687928386043,0.2643560656592776,0.29593587250054054,0.976,0.928,0.7030619736988623,0.5190737065051385,0.07599999999999996,0.028000000000000025
VisualizingSoil,500,LinearGauss-Homo,baseline,125,ok,-0.05937410981719306,-0.058932400462466554,-2.917983766456731,-2.908691671901429,2.4805865176942947,2.4633194398138034,0.09090477952255094,0.055367337821762404,0.92,0.88,15.564369560446984,13.09819398917711,0.020000000000000018,0.020000000000000018
VisualizingSoil,500,LinearGauss-Hetero,baseline,125,ok,-0.6708935848948687,-0.5115092168084641,-1.0266270525270433,-0.9168144291852541,1.0516071401823222,0.7477740091946983,0.18359214815661246,0.0659340389672276,0.96,0.944,8.353583560358919,5.636190791471149,0.05999999999999994,0.04399999999999993
VisualizingSoil,500,Student-t,baseline,125,ok,-0.059973744605379346,-0.05936433928840573,-2.8820945724738802,-2.8545059869989093,2.4544388440761526,2.4453274222560673,0.09397220477787449,0.05298463940330894,0.92,0.904,14.80604484740768,12.89489976921863,0.020000000000000018,0.0040000000000000036
VisualizingSoil,500,LogNormal-Homo,baseline,125,ok,-0.028665149157574062,-0.03246097333009362,-3.129508062686091,-3.0211117170264803,3.013361265390301,2.5043251600061414,0.2625482422471011,0.0798301381737847,0.888,0.88,19.491689399096906,20.02325130989727,0.01200000000000001,0.020000000000000018
VisualizingSoil,500,LogNormal-Hetero,baseline,125,ok,-0.16871527104540715,-0.07993324594772504,-2.3015827451516304,-2.242936791116537,1.9306728919608727,1.5572716427527564,0.22406375777603843,0.08490427950588175,0.96,0.944,14.052839456962456,9.637763387844219,0.05999999999999994,0.04399999999999993
VisualizingSoil,500,MDN,baseline,125,ok,-1.9881253832599808,-1.5206251968690658,0.38927192087981866,0.31177231523452836,0.1020702520228939,0.11166741364474804,0.2357951786150869,0.1914108544554926,0.936,0.872,0.684803982472952,0.5414246722299462,0.03600000000000003,0.028000000000000025
VisualizingSoil,500,Flow-Spline,baseline,125,ok,-0.5178068529377194,-0.7819031670433153,-0.8649811590837888,-0.47494765220050783,0.2816272389429414,0.21450885169828818,0.3248482423726501,0.06821269645614092,0.992,0.912,3.273668015662174,1.4874329178021173,0.09199999999999997,0.01200000000000001
VisualizingSoil,500,Quantile-Tree,baseline,125,ok,-1.6233641066724376,-1.6943540010557554,-0.019534379553370257,0.17193865987321935,0.40603467494908774,0.17758105190425316,0.26329397628630163,0.149203447010338,0.992,0.92,23.446422559234346,1.4046367001516384,0.09199999999999997,0.020000000000000018
VisualizingSoil,500,Gamma-GLM,baseline,125,ok,-0.039675115510283944,-0.04832886070145234,-3.0553412576365164,-2.931289414180698,2.9640578749536775,2.4181656415178874,0.25665764469578395,0.06235123688230526,0.88,0.856,18.64510075778465,18.203037597690685,0.020000000000000018,0.04400000000000004
VisualizingSoil,500,LinGauss-Homo-Ridge,baseline,125,ok,-0.059280980064077234,-0.05892057010812893,-2.91884237757497,-2.9088777957469087,2.485570544104917,2.4687951116831157,0.09231191532660177,0.05533226667878996,0.92,0.888,15.573852280084129,13.105718293574594,0.020000000000000018,0.01200000000000001
VisualizingSoil,500,LinGauss-Hetero-Ridge,baseline,125,ok,-0.5573317927852272,-0.5548781953425589,-1.2307212274230546,-1.20042139639056,2.1867508130076314,1.6330557292515935,0.16927784108964822,0.04670355532713005,0.856,0.904,9.292869700823447,9.44602621635868,0.04400000000000004,0.0040000000000000036
VisualizingSoil,500,Student-t-Ridge,baseline,125,ok,-0.05981017705941593,-0.05962589514877842,-2.8851684299976803,-2.8547849295087646,2.461761337076154,2.4514725121355534,0.09215781060153039,0.052578319563491176,0.92,0.904,14.881755570367096,12.969914895271106,0.020000000000000018,0.0040000000000000036
VisualizingSoil,500,LogNormal-Homo-Ridge,baseline,125,ok,-0.029138328315756166,-0.03439688551729894,-3.1293206804068396,-3.019516616683676,3.0260925996024226,2.5164710730868434,0.2624529194977348,0.07935094208506721,0.888,0.888,19.51944402283528,20.143966911811365,0.01200000000000001,0.01200000000000001
VisualizingSoil,500,LogNormal-Hetero-Ridge,baseline,125,ok,-0.12769862460252204,-0.07214290244971223,-2.3649500572061855,-2.3240823251822214,1.8850226486153856,1.6174739376024714,0.15236965123408563,0.04747029195682684,0.936,0.936,13.566862669601953,8.791295913899443,0.03600000000000003,0.03600000000000003
VisualizingSoil,500,Gamma-GLM-Ridge,baseline,125,ok,-0.053401407746033275,-0.057735539076245006,-3.1843473914796694,-3.1299641727075986,4.039230999897791,3.697596344335228,0.16233601373219259,0.052528493719801506,0.856,0.896,22.537803164361,24.110536148329867,0.04400000000000004,0.0040000000000000036
VisualizingSoil,500,BART-Homo,baseline,125,ok,-0.48352829056300795,-0.5015948109092787,-0.9655510892388798,-0.9146370080256316,0.33522557455689395,0.32881368379145476,0.1144088019712044,0.05704344523234106,0.936,0.888,2.237526632553716,1.7650997917604965,0.03600000000000003,0.01200000000000001
VisualizingSoil,500,BART-Hetero,baseline,125,ok,-0.16946942999410333,-0.12351906873944363,-2.314138426300377,-2.073925801918105,1.9026904307029278,1.5638310046096242,0.18863362510683526,0.16111272390264242,1.0,0.896,17.184976411803312,13.010377566169256,0.09999999999999998,0.0040000000000000036
VisualizingSoil,500,CatMLP,baseline,125,ok,-0.7707941882447095,-0.7254888123752633,-1.1727448114758938,-1.0710723729827676,0.4514184811591606,0.42226828594728905,0.1705676420801829,0.06295670764567457,0.992,0.912,3.9996567087254786,2.0879438117081977,0.09199999999999997,0.01200000000000001
VisualizingSoil,5000,FlexCode-RF,baseline,1250,ok,-0.41655806048105626,-0.817392415735339,-1.2636315840888426,-0.32068525519632357,0.9489718793512558,0.21032942839762017,0.35636292231368427,0.03908266360459778,1.0,0.9592,28.193747400294995,1.4072698046394485,0.09999999999999998,0.05920000000000003
VisualizingSoil,5000,TabPFN-2.5,foundation,1250,ok,-2.7868904740237346,-2.240983593206731,1.1413702848079288,1.1377722769583554,0.04741947402525743,0.05651372464084716,0.3405509640846406,0.2753165501240192,0.9984,0.9904,0.4549801372411053,0.39081830557362246,0.09839999999999993,0.09039999999999992
VisualizingSoil,5000,RealTabPFN-2.5,foundation,1250,ok,-2.794356422168987,-2.2366350267820954,1.1484241018465828,1.069163235532911,0.04703014980964196,0.07394137163198995,0.3355521903666261,0.24939953379952012,0.9992,0.9888,0.45465967970705823,0.39748763510196183,0.09919999999999995,0.08879999999999999
VisualizingSoil,5000,TabICL-Quantiles,foundation,1250,ok,-2.3470392094912556,-2.560411418141512,0.7967961624769482,0.9769646509332036,0.037784020076750434,0.04545917214063065,0.2675524648071337,0.33726779421411146,0.9984,0.988,0.601426721724978,0.4803925173169569,0.09839999999999993,0.08799999999999997
VisualizingSoil,5000,LinearGauss-Homo,baseline,1250,ok,-0.06447938081397513,-0.06842485020814766,-2.8640532724769985,-2.7527894295322954,2.415534555054534,2.373705281112999,0.0880608001008868,0.01684227083196764,0.9168,0.8888,15.135232468300043,13.751689110469728,0.016799999999999926,0.011199999999999988
VisualizingSoil,5000,LinearGauss-Hetero,baseline,1250,ok,-0.8312299006978894,-0.7134542572210844,-0.7934799166792403,-0.6745418221716234,0.8910527018875779,0.634873023273726,0.16507660139858654,0.06874101149384648,0.9576,0.9424,6.598810793592196,4.537664429581359,0.057599999999999985,0.04239999999999999
VisualizingSoil,5000,Student-t,baseline,1250,ok,-0.06415972846851316,-0.06769437176700421,-2.8429033536484707,-2.719755024478572,2.4040369008126348,2.365982657820515,0.0778221671705488,0.02247656531993575,0.9176,0.8728,14.501777135165034,13.34850730198056,0.01759999999999995,0.027200000000000002
VisualizingSoil,5000,LogNormal-Homo,baseline,1250,ok,-0.052390915309099374,-0.06658638777544117,-3.0222271526183326,-2.8513580341366267,2.9969677781774258,2.5335621355389963,0.19026326218369816,0.01867970479496399,0.8928,0.8992,19.45720743186103,18.74968399401516,0.007199999999999984,0.0008000000000000229
VisualizingSoil,5000,LogNormal-Hetero,baseline,1250,ok,-0.24376072332301568,0.0007009085626889573,-1.9993418370346014,-1.7143284944627226,1.8629582173969441,1.3982105113890717,0.2238018916185012,0.06706264692073372,0.9768,0.9344,13.545838213186322,7.47642577058264,0.07679999999999998,0.034399999999999986
VisualizingSoil,5000,MDN,baseline,1250,ok,-2.400590235414652,-1.9007324425435357,0.7916837542755447,0.7923056058442504,0.07281026731899473,0.07699998889072782,0.25562335087702354,0.2109994987508872,0.9856,0.9336,0.7257613516499045,0.48523373878176623,0.08560000000000001,0.03359999999999996
VisualizingSoil,5000,Flow-Spline,baseline,1250,ok,-1.994000508836883,-1.4923663642371334,0.5289653362488829,0.5872489244394712,0.08110331925056805,0.07804327402711281,0.19668424245215185,0.13767921988542073,0.9776,0.9296,0.8250298031343134,0.4799502336134496,0.0776,0.02959999999999996
VisualizingSoil,5000,Quantile-Tree,baseline,1250,ok,-1.9629416582661163,-1.8578232857242925,0.3829318560292294,0.6459976034820416,0.26368158756199683,0.08654676697003638,0.2668723154872923,0.1407808700069154,1.0,0.9672,18.850849002314096,0.7624460857127433,0.09999999999999998,0.06719999999999993
VisualizingSoil,5000,Gamma-GLM,baseline,1250,ok,-0.05911913393043672,-0.06537922378853678,-2.9871555032426893,-2.8181417425352926,2.9790113938385008,2.5488137571008855,0.1704750843653064,0.012190898179072481,0.8832,0.892,18.80125965399003,18.25142887451829,0.016800000000000037,0.008000000000000007
VisualizingSoil,5000,LinGauss-Homo-Ridge,baseline,1250,ok,-0.06445508426701975,-0.06831147444283706,-2.8642781697228883,-2.753403892769091,2.4164254546353567,2.3746584303647715,0.08785706671409255,0.016833743742975214,0.9168,0.888,15.136273157685073,13.752589849192075,0.016799999999999926,0.01200000000000001
VisualizingSoil,5000,LinGauss-Hetero-Ridge,baseline,1250,ok,-0.694554671845234,-0.6928132570803613,-0.8986299482105645,-0.8474989473272337,1.4610314531113617,1.118950197683911,0.18441330697979746,0.041747518868212485,0.9168,0.916,7.2480871872379256,6.7308989995689785,0.016799999999999926,0.016000000000000014
VisualizingSoil,5000,Student-t-Ridge,baseline,1250,ok,-0.06412747312401235,-0.06765970991308516,-2.8433337151719944,-2.720347728716717,2.405138560228001,2.3671325910171492,0.07778578439534345,0.022393658514938096,0.9176,0.8728,14.508703147358395,13.355390051183576,0.01759999999999995,0.027200000000000002
VisualizingSoil,5000,LogNormal-Homo-Ridge,baseline,1250,ok,-0.05242207259043921,-0.0667504550280654,-3.0225153334808392,-2.8510547788161116,2.9988779955445035,2.535034011719955,0.19031463369467028,0.018671978383231022,0.8928,0.8992,19.460474954997864,18.752021687499955,0.007199999999999984,0.0008000000000000229
VisualizingSoil,5000,LogNormal-Hetero-Ridge,baseline,1250,ok,-0.2364667524152808,-0.03160171079710065,-2.0093996243534686,-1.724302158732745,1.8618434340362924,1.4023456055372148,0.21929916164520855,0.055193324596586324,0.976,0.9344,13.490624983582178,7.490935423816719,0.07599999999999996,0.034399999999999986
VisualizingSoil,5000,Gamma-GLM-Ridge,baseline,1250,ok,-0.04924408356727923,-0.051671994510146896,-3.260260579915748,-3.160042502857322,4.49809086393547,4.101655594807618,0.127181624154608,0.015547235997981246,0.8456,0.9024,22.881208213037603,23.70642825031493,0.054400000000000004,0.0023999999999999577
VisualizingSoil,5000,BART-Homo,baseline,1250,ok,3.7463860105715234,3.750913257855986,-22.04764777621667,-21.8333779180976,3.6249246009788325,3.599438792979269,0.6039999999999967,0.6039999999969827,0.0024,0.0232,0.44611345109236883,0.5815382787600525,0.8976000000000001,0.8768
VisualizingSoil,5000,BART-Hetero,baseline,1250,ok,0.42357363107357215,0.5181371139654207,-11.552377254123064,-9.620368755227444,3.233112134733808,2.7489410038789934,0.5614198572445943,0.4256073650776422,0.064,0.2256,2.8004280018203573,4.556522583092544,0.8360000000000001,0.6744
VisualizingSoil,5000,CatMLP,baseline,1250,ok,-1.7712001166123366,-0.1741476452520575,0.4713238976259085,0.22360039037818538,0.07540459472896476,0.09562202337826055,0.22784121682195585,0.12344750946308303,0.9984,0.8552,0.801202580776804,0.43944265859375137,0.09839999999999993,0.04480000000000006
WaveEnergy,1000,FlexCode-RF,baseline,250,ok,-3.994946915866045e-06,-4.6016956199713865e-06,-12.642875630380315,-12.496217486614263,40084.57502534171,37250.953137510114,0.1777764355570679,0.037050974971977846,0.984,0.9,381896.68551957543,217245.3292541916,0.08399999999999996,0.0
WaveEnergy,1000,TabPFN-2.5,foundation,250,ok,-8.043445241278258e-05,-8.331591269560945e-05,-9.62609785625777,-9.281338604473254,1819.4442836737983,1557.667188525051,0.2279696139965296,0.10649936714584374,1.0,0.984,19766.993236601524,11251.86256125469,0.09999999999999998,0.08399999999999996
WaveEnergy,1000,RealTabPFN-2.5,foundation,250,ok,-8.136014185729496e-05,-8.058328126439937e-05,-9.591374463594363,-9.31254627772724,1723.6303076588217,1419.7856061462978,0.2557061773598114,0.10885756736125984,1.0,0.96,18876.720883953214,10831.462531270367,0.09999999999999998,0.05999999999999994
WaveEnergy,1000,TabICL-Quantiles,foundation,250,ok,-4.3713561537812946e-05,-4.4867855558843595e-05,-10.245842174368413,-10.163645409556853,3656.79827367127,3526.242805130253,0.1349860585166489,0.05223904276492353,0.976,0.908,30814.34938612392,21133.576821995088,0.07599999999999996,0.008000000000000007
WaveEnergy,1000,LinearGauss-Homo,baseline,250,ok,0.0,0.0,-23.025850929940454,-23.025850929940454,432086.96064799,432086.96064799,1.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9
WaveEnergy,1000,LinearGauss-Hetero,baseline,250,ok,0.0,0.0,-23.025850929940454,-23.025850929940454,432086.96064799,432086.96064799,1.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9
WaveEnergy,1000,Student-t,baseline,250,ok,0.0,0.0,-23.025850929940454,-23.025850929940454,432086.96064799,432086.96064799,1.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9
WaveEnergy,1000,LogNormal-Homo,baseline,250,ok,-0.00010767695403937028,-8.869070277950247e-05,-9.27763728047128,-9.155084215749516,1267.654132398445,1309.3584986682094,0.2261627235020327,0.1718849940512897,0.972,0.94,11921.045496299752,9008.619556303887,0.07199999999999995,0.039999999999999925
WaveEnergy,1000,LogNormal-Hetero,baseline,250,ok,-9.644540928658446e-05,-7.82356476238264e-05,-9.319457335840566,-9.275589251887457,1266.564333552049,1332.4561306825449,0.2293791425059013,0.1511251537315924,0.96,0.932,10882.52539637814,8957.121412157963,0.05999999999999994,0.03200000000000003
WaveEnergy,1000,MDN,baseline,250,ok,-1.6310688373996986e-05,-1.5184886638651124e-05,-11.27751061750861,-11.275832503428134,7378.78268759404,7420.226763043693,0.08670618717992706,0.05806240799278976,0.832,0.84,43926.943613252995,44662.801856726765,0.06800000000000006,0.06000000000000005
